id,title,release_date,genres,poster_path,backdrop_path,vote_average,runtime,overview,tagline,original_language
11000,The Birdcage,1996-03-03,"[{'name': 'Comedy'}, {'name': 'Romance'}]",/o6mXBMe7VBTqpAod9Gc9AFaMzmf.jpg,/yNOtXSNep1BLnfZ0yhLejm1TULi.jpg,7.0,119,"""Klatka dla ptaków"" to nazwa klubu nocnego w Miami, którego właścicielem jest Armand Goldman. Atrakcją lokalu są występy Stariny - transwestyty Alberta, przyjaciela i wspólnika Armanda. Homoseksualna para mieszka razem od dawna i nic do tej pory nie zakłóciło ich związku. Sprawy komplikują się, gdy 20-letni syn Armanda, Val, oświadcza niespodziewanie, że żeni się z koleżanką z lat szkolnych. Barbara jest córką senatora Kevina Keeleya. Rodzice dziewczyny bardzo chcą poznać jej przyszłych teściów.",,en
1043197,Dust Bunny,2025-12-11,"[{'name': 'Fantasy'}, {'name': 'Action'}, {'name': 'Horror'}]",/yznSz03T5x4wMn79xBlnUF2eSFk.jpg,/AecGG1XVCmkk7fT10ko3FC0dLIP.jpg,6.7,106,"Ośmioletnia dziewczynka prosi tajemniczego sąsiada o pomoc w zgładzeniu potwora żyjącego pod jej łóżkiem, którego podejrzewa o pożarcie jej rodziny.",,en
11007,Cheaper by the Dozen,2003-12-24,"[{'name': 'Comedy'}, {'name': 'Family'}, {'name': 'Drama'}]",/1WZYM85VsAjyNBpl6aphejxeQTc.jpg,/h1jqCWsSWudxQv7uYguDkXaAjPF.jpg,6.3,99,"Gwiazda komedii Steve Martin Wszystko się wali I Bonnie Hunt Jerry Maguire nie mogliby być bardziej cudowni Leonard Maltin, Hot Yicket w tej przezabawnej opowieści o kochających rodzicach, którzy podejmują trudne wyzwanie pogodzenia kariery zawodowej z wychowywaniem 12 rozbrykanych dzieci. W filmie występuje cała plejada młodych, wschodzących gwiazd jak Hilary Duff, Tom Welling i Piper Perabo. Fałszywa dwunastka to czarująca komedia, wspaniała zabawa do dwunastej potęgi!",,en
166666,3096 Days,2013-02-21,[{'name': 'Drama'}],/2x0W1MLJ6Jfn2MRoYkLGGOWiTnU.jpg,/dzm6sNpz9UwG208xyGKAJ6e4ybA.jpg,7.4,111,"Wiedeń, marzec 1998. Dziesięcioletnia Natascha idzie do szkoły. W pewnym momencie tuż koło niej zatrzymuje się biały samochód. Kierowca, bezrobotny inżynier Wolfgang Priklopil, wciąga ją do środka i wywozi na obrzeża miasta, do swojego domu. Nie chce okupu – chce, aby dziewczynka stała się jego wyłączną własnością na zawsze. Pod garażem jest już przygotowana piwnica o wymiarach 2 na 3 metry. W tym pomieszczeniu Natascha spędzi kolejne 8 lat swojego życia.",Prawdziwa historia Nataschy Kampush.,de
436969,The Suicide Squad,2021-07-28,"[{'name': 'Action'}, {'name': 'Comedy'}, {'name': 'Adventure'}]",/f3simt2nobpDrv44MoRQSFpuyJa.jpg,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,7.5,132,"Władze wysyłają największych superzłoczyńców świata – Bloodsporta, Peacemakera, King Sharka i Harley Quinn na odległą, pełną wrogów wyspę Corto Maltese. Wyposażeni w zaawansowaną technologicznie broń, przemierzają niebezpieczną dżunglę, by odszukać i zniszczyć cel. Grupę łotrów może ujarzmić jedynie towarzyszący im pułkownik Rick Flag. Jak zwykle, wystarczy jeden zły ruch by zginąć. Gdyby ktoś miał się zakładać, to rozsądek nakazywałby nigdy na nich nie stawiać!","Igrają ze śmiercią, żeby ocalić świat.",en
11001,Blue Streak,1999-09-17,"[{'name': 'Action'}, {'name': 'Comedy'}, {'name': 'Crime'}]",/ukuhfrjOuVr83zUDoo0nKAbF559.jpg,/xDKuTzBVpJPqFc39H4hctrle87T.jpg,6.5,93,"Włamywacz Miles Logan podczas kradzieży diamentu wartego 20 milionów dolarów, wpada w ręce policji. Przed aresztowaniem udaje mu się jednak ukryć drogocenny łup w szybie wentylacyjnym budynku. Gdy po trzech latach opuszcza więzienie, okazuje się, że w miejscu ukrycia klejnotu, stoi... komisariat policji. Aby odzyskać diament, Miles postanawia więc wstąpić w szeregi stróżów prawa.",,en
19185,Night of the Living Dead,1990-10-19,[{'name': 'Horror'}],/4q01b2ZpnNMGZVrbCcW3w7kiK1v.jpg,/4CYo6O6p0bANfXLIwQZJpXPxmPc.jpg,6.9,88,"Geniusz efektów specjalnych Tom Savini (twórca niesamowitej charakteryzacji do filmów ""Piątek 13-ego"" i ""Koszmarne Opowieści""), przedstawia nową barwną wersję klasycznego horroru George'a A. Romero z roku 1968, który zyskał miano kultowego. Siedmioro obcych sobie ludzi, odciętych od świata w położonej na uboczu opuszczonej farmie, stawia czoła całej armii krwiożerczych zombie, których obudziła do życia radioaktywna sonda kosmiczna. Zombie nie znają litości, zabijają i pożerają każdego, kto stanie na ich drodze. ""Noc Żywych Trupów"" to klasyka kina lat 90.: mrożący krew w żyłach horror, który trzyma w napięciu od pierwszej do ostatniej sceny.",,en
961268,Ballerina,2023-10-06,"[{'name': 'Action'}, {'name': 'Thriller'}]",/gyHrSGGud3ToeGJ3XHbVXtZmR4X.jpg,/dAXSflkUKRfpzK74kRaovfK09Kx.jpg,7.0,93,"Pogrążona w żałobie po stracie przyjaciółki, której nie udało jej się uratować, była ochroniarka postanawia spełnić ostatnie życzenie zmarłej — zemścić się.","Bezlitosny i bezwzględny, do diabła.",ko
281338,War for the Planet of the Apes,2017-07-11,"[{'name': 'Drama'}, {'name': 'Science Fiction'}, {'name': 'War'}]",/pH3ZrjWOYXriBcwX4doUg5ILf9d.jpg,/ulMscezy9YX0bhknvJbZoUgQxO5.jpg,7.2,140,"Cezar (Andy Serkis) i jego małpy uwikłane zostają w zbrojny konflikt z armią ludzi, na czele której stoi bezwzględny Pułkownik (Woody Harrelson). Małpy ponoszą straszliwe straty, podczas gdy Cezar zmaga się z mrocznymi instynktami i wyrusza w drogę, by pomścić swych pobratymców. Gdy Cezar i Pułkownik stają twarzą w twarz, dochodzi do spektakularnej bitwy, w której stawką jest przyszłość obu gatunków i całej naszej planety.","Za wolność, za rodzinę, za planetę.",en
10999,Commando,1985-10-03,"[{'name': 'Action'}, {'name': 'Adventure'}, {'name': 'Thriller'}]",/ollPAAAgZ7euU8VisfqU3cuXhZ6.jpg,/gvao0WZchzudp2oMF5sjgzwHY0q.jpg,6.7,90,"John Matrix (Arnold Schwarzenegger) należał do specjalnego oddziału komandosów. Teraz jest już na zasłużonej emeryturze. Zmienił tożsamość i żyje w leśnej głuszy ze swoją córką, Jenny (Alyssa Milano). Jednak starzy wrogowie nie dają za wygraną. Potrzebują Matrixa do wykonania jeszcze jednego zadania. Aby go do tego zmusić porywają Jenny jako zakładniczkę. Furia byłego komandosa sięga szczytu, staje się jednoosobową armią, nikt i nic nie może go powstrzymać.  [opis dystrybutora dvd]",Gdzieś ... jakoś ... ktoś za to zapłaci.,en
690957,Pushpa: The Rise,2021-12-16,"[{'name': 'Action'}, {'name': 'Drama'}, {'name': 'Thriller'}]",/ry22efULBJNUS0IQDVCd6qJ2ECo.jpg,/jQIcn51nsvMrpB9NFwEOb9QHhFt.jpg,6.8,179,"Pushpa, robotnik, pnąc się w górę w świecie przemytu czerwonego drzewa sandałowego, naraża się na wielu wrogów. Jednak gdy policja próbuje zniszczyć jego nielegalny interes, dochodzi do przemocy.",,te
68341,Cold Fish,2011-01-29,"[{'name': 'Drama'}, {'name': 'Thriller'}, {'name': 'Crime'}, {'name': 'Horror'}]",/8jzXKuuSMNYU0jSakJkdkzQcZbL.jpg,/lCR2wcqu6BBF7vFF3TqqDartccO.jpg,6.9,146,"Kiedy nastoletnia córka Shamoto (Mitsuru Fukikoshi) zostaje przyłapana na kradzieży, wielkoduszny mężczyzna Yukio Murata pomaga załagodzić sprawę. Murata wraz z żona oferuje także pracę dla kłopotliwej córki w swoim sklepie z rybami. Shamoto szybko odkrywa przerażająca prawdę o z pozoru idealnej parze.",,ja
11011,Ri¢hie Ri¢h,1994-12-19,"[{'name': 'Comedy'}, {'name': 'Family'}]",/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg,/e3TJpdAJnuJkywVRvf4IevhSzM3.jpg,6.0,91,"Panicz Rich spadkobierca miliardowej fortuny, żyje w luksusie i posiada wszystko, o czym może marzyć dzieciak w jego wieku. Ma prawdziwą kolejkę górską, prywatnego McDonalda i psa o imieniu Dolar. Jego instruktorką aerobiku jest sama Claudia Schiffer. Rodzice są troskliwi i wyrozumiali. Jednak w tym bajkowym świecie czai się niebezpieczeństwo. Laurence Van Dough, pracujący w firmie ojca Richa, pragnie zgarnąć jego majątek. Plan pozbycia się wszystkich członków bogatej rodziny zawodzi, ale i tak obejmuje kontrolę nad firmą. Dzięki swojemu sprytowi i swojemu wiernemu lokajowi oraz nowo poznanej paczce kolegów Rich odzyskuje kontrolę nad majątkiem ojca.","Pięcioro przyjaciół, jeden lokaj i pies oraz przygody jakich nikt do tej pory nie widział!",en
11012,Damage,1992-12-02,"[{'name': 'Drama'}, {'name': 'Romance'}]",/alf3JOPP7EYP0iO24gwe5YfRnqo.jpg,/jITuPW8zL9JmDnc7R24jpTtn2Qu.jpg,6.6,111,"50-letni dr Stephen Fleming ma wszystko, co trzeba, aby być szczęśliwym - wspaniałą żonę Ingrid, dwoje udanych dzieci, wysokie stanowisko. Jest członkiem parlamentu. Ma zostać mianowany przez premiera ministrem. Na przyjęciu w ambasadzie poznaje Annę Barton, 20-letnią dziewczynę swego syna Martyna. Błysk w oczach Stephena i Anny oznacza, że od tej chwili ich życie zupełnie się zmieni. Świat dostojnego dżentelmena Fleminga legnie w gruzach. Fascynacja dziewczyną jest tak ogromna, że nie potrafi zapanować nad uczuciem. Anna nie chce jednak rezygnować z Martyna. Spotyka się z obydwoma mężczyznami.",,en
633604,Yummy,2019-12-13,"[{'name': 'Horror'}, {'name': 'Comedy'}]",/nychvxBaGEijaMmgRzkeMNSfPpT.jpg,/2UcDOPaJjCTW0YrvyeMkAof5wub.jpg,6.3,89,"Młoda para udaje się do szpitala w Europie Wschodniej, w którym wykonywane są operacje plastyczne. Zwiedzając opuszczony oddział, chłopak napotyka zakneblowaną kobietę, przywiązaną do stołu operacyjnego...",,nl
10997,Farewell My Concubine,1993-01-01,[{'name': 'Drama'}],/vOEkLofQ8N1OdbGs5L87m7Plpw2.jpg,/bBiZN1epQTu3F8iFLBuMhc4TRzr.jpg,7.9,171,"Pekin, rok 1924. Miastem rządzą potężni dowódcy wojskowi. Mały Douzi zaczyna naukę w słynnej szkole operowej. Żeby w ogóle mógł zostać przyjęty, matka obcina mu szósty palec, który miał u dłoni. Nauka jest bardzo wyczerpująca. Delikatny Douzi zostaje przeznaczony do grania ról kobiecych. Jego kolega, silny i odważny Shitou, staje się jego obroną. Potem obaj zdobywają sławę jako wykonawcy ról króla Chu i jego konkubiny...",,zh
11023,Thirteen,2003-08-20,[{'name': 'Drama'}],/uzTLlZrNF6rMPBh5mUQu6vLnTtX.jpg,/ow2boWFZWza7D4qDvJohg9GJVoH.jpg,6.7,100,"Trzynastoletnia Tracy (Evan Rachel Wood) jest wzorową uczennicą, która nie sprawia żadnych kłopotów wychowawczych. Wszystko zmienia się od momentu, kiedy dziewczyna zaprzyjaźnia się z Evie (Nikki Reed), najbardziej popularną i najładniejszą dziewczyną w szkole. Evie pokazuje Tracy świat narkotyków i lekkomyślnego nastoletniego buntu. Zmiana środowiska oraz stylu życia wywołuje szereg konfliktów pomiędzy Tracy a jej matką, nauczycielami i starymi przyjaciółmi.",,en
2832,Identity,2003-04-25,"[{'name': 'Mystery'}, {'name': 'Thriller'}]",/snF352UamkbRZSCTC1KX6xhHrwq.jpg,/iiPBXynI88EgnpunHoUlBCnLpSE.jpg,7.2,90,"Co byś zrobił, gdyby okazało się, że jesteś tylko marionetką a kto inny pociąga za sznurki? Co byś zrobił, gdyby okazało się, że w życiu nie ma zbiegów okoliczności a wszystko jest z góry ustalone? W burzliwą, deszczową noc los styka ze sobą dziesięcioro obcych sobie ludzi: kierowcę lizmuzyny (John Cusack), gwiazdę telewizji lat 80-tych (Rebecca DeMornay), gliniarza (Ray Liotta), który eskortuje zabójcę (Jake Busey), dziewczynę na telefon (Amanda Peet), parę nowożeńców (Clea DuVall i William Lee Scott) i zmagającą się z kryzysem rodzinę (John C. McGinley, Leila Kenzie, Bret Loehr). Wszyscy szukają schronienia w położonym na uboczu motelu, który prowadzi nerwowy nocny stróż (John Hawkes). Ulga szybko przeradza się w strach, bo goście zaczynają ginąć jeden po drugim. Wkrótce zdają sobie sprawę, że jeśli chcą przeżyć, muszą poznać prawdę i odkryć, czemu znaleźli się w tym samym czasie w tym samym miejscu.",,en
11008,Major Payne,1995-03-24,"[{'name': 'Adventure'}, {'name': 'Comedy'}, {'name': 'Family'}]",/yaltQUGYl0LIeqscVBzwLZ1S4F2.jpg,/4lNbhZcnrjG079TUkG1mIi2wen0.jpg,6.5,95,"Najmłodsi kadeci z wojskowej akademii po raz kolejny przygotowują się do międzyszkolnych zawodów w grach wojennych. Muszą nauczyć się znosić wszelkie niewygody i poddać się wojskowej dyscyplinie. Podobnie jak w poprzednich latach i tym razem nie mają takiego zamiaru. Tymczasem w szkole pojawia się nowy wychowawca, major Payne, który postanawia zmobilizować podopiecznych i poprowadzić ich do zwycięstwa w zawodach. Kadeci rozpoczynają walkę ze służbistą, nie przebierając w środkach.",,en
969492,Land of Bad,2024-02-09,"[{'name': 'Action'}, {'name': 'War'}, {'name': 'Thriller'}]",/68pfDmHnxcrbUYSpwxU6yKjT2Jh.jpg,/iKqItVltY6r0eJeIRdIZV8IrBpz.jpg,7.3,113,"Kiedy drużyna Delta Force wpada w zasadzkę na terytorium wroga, niedoświadczony oficer (Liam Hemsworth) odmawia opuszczenia ich. Ich jedyną nadzieją jest pilot drona Sił Powietrznych (Russell Crowe), który staje się ich oczami w niebie podczas brutalnej 48-godzinnej bitwy o przetrwanie.",Nikt nie pozostaje w tyle.,en
420634,Terrifier,2018-01-25,[{'name': 'Horror'}],/m1sIWJEoJifjH8QuUPtgA6PUM7A.jpg,/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,6.3,84,"Grupa przyjaciółek świętuje Halloween i wychodzi na imprezę. Dziewczyny niespodziewanie spotykają kogoś przebranego za klauna, jednak w ten dzień każdy nosi jakieś przebranie, więc nie jest to nic wyjątkowego. Okazuje się, że pod maską kryje się prawdziwy maniak, który rozpoczyna polowanie, ale zanim dotrze do dziewcząt, ucierpią wszyscy, którzy staną mu na drodze. Czy dziewczyny będą w stanie ukryć się przed maniakiem i uratować swoje życie, czy też ich los jest już przesądzony?",,en
11013,Secretary,2002-09-20,"[{'name': 'Romance'}, {'name': 'Drama'}, {'name': 'Comedy'}]",/iHLXhmbpMYEhgnEWImCZcqKviJ9.jpg,/ifHgVh5c7B3mbq5CfkzwsyMRmpG.jpg,6.8,111,"Lee Holloway (Maggie Gyllenhaal) ma kilka obaw składając podanie o posadę sekretarki w biurze adwokackim Edwarda Greya (James Spader). Po pierwsze dopiero co opuściła szpital dla psychicznie chorych. Po drugie, wystarczył jeden dzień z jej dysfunkcyjną rodzinką, by wrócić do starych, autodestrukcyjnych nawyków. Poza tym, Lee jeszcze nigdy nie miała żadnej pracy. Mimo to, dziwaczny prawnik zatrudnia ją. Na początku praca w biurze pana Grey'a wydaje się zupełnie normalna, ale wkrótce pomiędzy pisaniem na maszynie i zaparzaniem kawy, Lee i pan Grey pozwalają sobie na bardziej osobiste stosunki, przekraczając granice, które przyprawiłyby o zawrót głowy każdego dyrektora personalnego. Kiedy o biurowej miłości dowiaduje się rodzina Lee i jej ""chłopak z doskoku"", Peter (Jeremy Davies) wybucha skandal. Rodzinka próbuje przywrócić Lee do ""normalnego"" życia, dziewczyna, pewna swych uczuć tym razem buntuje się. Ona odkryła czym dla niej jest miłość.",,en
453395,Doctor Strange in the Multiverse of Madness,2022-05-04,"[{'name': 'Fantasy'}, {'name': 'Action'}, {'name': 'Adventure'}]",/dOCbVJPSTt3XUbr3oRLrHZYJeJN.jpg,/lv3TXqhpaIxkclIHbhN2MRMOemQ.jpg,7.2,126,"Kolejna odsłona przygód doktora Stephena Strange’a – chirurga, który został mistrzem magii. Tym razem nasz bohater, mając za towarzyszkę obdarzoną niezwykłą mocą nastolatkę, wyrusza przez pełne niebezpieczeństw Multiwersum. Film mimo, że stanowiący część rozrastającej się franczyzy Marvela, nosi wyraźny autorski stempel swojego twórcy – Sama Raimiego, weterana kina komiksowego, ale także horroru, obdarzonego czarnym poczuciem humoru i wybujałą fantazją. W tytułowego bohatera zwyczajowo wciela się Benedict Cumberbatch.",,en
